Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
103000,1.4103231,237.8,-0.064776756,-0.8,-0.8,1.0
103500,1.410323,97.0,-0.2473762,-1.0,-1.0,1.0
104000,1.4103229,363.75,0.016101105,-0.75,-0.75,1.0
104500,1.410323,141.0,-0.5038463,-1.0,-1.0,1.0
105000,1.4103231,None,0.339732,None,None,1.0
105500,1.410323,None,0.31356597,None,None,1.0
106000,1.410323,245.0,0.029333018,-1.0,-1.0,1.0
106500,1.410323,None,0.13718951,-1.0,-1.0,1.0
107000,1.4063576,239.5,-0.05117991,-1.0,-1.0,1.0
107500,1.4046402,None,0.25408977,-1.0,-1.0,1.0
108000,1.4046402,545.5,0.023423776,0.4000000059604645,0.4000000059604645,1.0
108500,1.4046402,226.0,0.4076662,-1.0,-1.0,1.0
109000,1.4046402,443.0,0.044430118,-0.6500000059604645,-0.6500000059604645,1.0
109500,1.4046402,83.5,-0.22680722,-0.7999999970197678,-0.7999999970197678,1.0
110000,1.4046402,182.33333333333334,-0.03351297,-0.2999999523162842,-0.2999999523162842,1.0
110500,1.4046402,173.0,-0.4515164,-0.9749999940395355,-0.9749999940395355,1.0
111000,1.4046402,415.0,0.16579244,0.12000007629394531,0.12000007629394531,1.0
111500,1.4046402,None,0.5299701,None,None,1.0
112000,1.4079126,76.0,0.29513633,-1.0,-1.0,1.0
112500,1.4092681,61.75,-0.40532374,-1.0,-1.0,1.0
113000,1.4092683,241.5,0.12669237,5.100000381469727,5.100000381469727,1.0
113500,1.4092681,124.0,-0.117564484,-1.0,-1.0,1.0
114000,1.4092681,152.5,-0.13683546,-1.0,-1.0,1.0
114500,1.409268,95.25,-0.26187894,-0.7199999809265136,-0.7199999809265136,1.0
115000,1.409268,None,0.4138434,None,None,1.0
115500,1.4092683,202.66666666666666,-0.4332363,-0.799999992052714,-0.799999992052714,1.0
116000,1.409268,None,0.74262846,None,None,1.0
116500,1.4092681,200.0,-0.05394409,-0.75,-0.75,1.0
117000,1.40904,459.3333333333333,-0.21046837,-0.6666666666666666,-0.6666666666666666,1.0
117500,1.4086586,None,-0.09148393,-1.0,-1.0,1.0
118000,1.4086585,147.0,0.14674675,-1.0,-1.0,1.0
118500,1.4086586,166.2,-0.18716109,-0.19999998807907104,-0.19999998807907104,1.0
119000,1.4086587,None,0.33758026,None,None,1.0
119500,1.4086585,None,0.014976561,None,None,1.0
120000,1.4086586,55.8,-0.15791553,-0.9,-0.9,1.0
120500,1.4086585,136.0,0.2858204,-1.0,-1.0,1.0
121000,1.4086586,None,-0.14837359,None,None,1.0
121500,1.4086585,394.25,-0.14755587,0.1999999682108561,0.1999999682108561,1.0
122000,1.4078615,163.0,-0.16627283,5.750000715255737,5.750000715255737,1.0
122500,1.4074613,107.0,-0.041713208,-0.050000011920928955,-0.050000011920928955,1.0
123000,1.4074613,62.0,0.2223487,-1.0,-1.0,1.0
123500,1.4074613,999.0,0.7677343,None,None,1.0
124000,1.4074613,689.0,0.33798093,3.7000004798173904,3.7000004798173904,1.0
124500,1.4074613,498.0,0.5795338,-1.0,-1.0,1.0
125000,1.4074612,102.6,-0.36807358,-1.0,-1.0,1.0
125500,1.4074613,108.0,-0.18805309,-1.0,-1.0,1.0
126000,1.4074612,627.0,0.22023717,0.5499999523162842,0.5499999523162842,1.0
126500,1.4074614,4.0,-0.025035953,-1.0,-1.0,1.0
127000,1.4070469,381.0,-0.29183456,2.5250003710389137,2.5250003710389137,1.0
127500,1.4059974,47.8,0.11166292,0.9833336522181829,0.9833336522181829,1.0
128000,1.4059973,49.666666666666664,-0.104572296,-1.0,-1.0,1.0
128500,1.4059973,563.0,0.67547953,5.099999904632568,5.099999904632568,1.0
129000,1.4059973,498.0,0.23251857,-0.5,-0.5,1.0
129500,1.4059973,109.33333333333333,0.054008465,-0.8333333333333334,-0.8333333333333334,1.0
