Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
13500,1.4229411,97.25,-0.108145714,-0.0999999727521624,-0.0999999727521624,1.0
14000,1.4229412,88.66666666666667,0.060722753,-1.0,-1.0,1.0
14500,1.4229412,52.166666666666664,-0.15811093,-0.8599999904632568,-0.8599999904632568,1.0
15000,1.4229411,162.5,-0.14286727,0.7000001470247904,0.7000001470247904,1.0
15500,1.4232169,57.2,0.25544792,3.8500003814697266,3.8500003814697266,1.0
16000,1.4230089,62.285714285714285,-0.25595167,-0.8454545519568704,-0.8454545519568704,1.0
16500,1.4230088,38.9,-0.20946932,-0.95,-0.95,1.0
17000,1.4230089,215.25,-0.1722579,9.375001475214958,9.375001475214958,1.0
17500,1.4230089,95.5,-0.20641996,-0.45999994277954104,-0.45999994277954104,1.0
18000,1.4230088,110.66666666666667,-0.14521272,1.5600001335144043,1.5600001335144043,1.0
18500,1.4230088,85.57142857142857,-0.31323385,-0.375,-0.375,1.0
19000,1.4230089,65.28571428571429,-0.2967806,-1.0,-1.0,1.0
19500,1.4230088,63.3,-0.038748037,0.777777910232544,0.777777910232544,1.0
20000,1.4230089,90.83333333333333,-0.053548746,0.41666680574417114,0.41666680574417114,1.0
20500,1.4229556,47.55555555555556,-0.3622374,-0.866666661368476,-0.866666661368476,1.0
21000,1.4219406,87.33333333333333,-0.2744662,1.3000001907348633,1.3000001907348633,1.0
21500,1.4219406,44.6,-0.2669592,-0.9333333373069763,-0.9333333373069763,1.0
22000,1.4219406,77.5,-0.3439273,0.20000009025846208,0.20000009025846208,1.0
22500,1.4219406,76.625,-0.23014614,-0.4375,-0.4375,1.0
23000,1.4219406,59.0,-0.39684165,-0.23333326975504556,-0.23333326975504556,1.0
23500,1.4219406,65.33333333333333,-0.13642448,-0.5166666507720947,-0.5166666507720947,1.0
24000,1.4219404,49.57142857142857,-0.23060817,-0.7999999948910305,-0.7999999948910305,1.0
