Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
733000,1.3536578,116.88888888888889,-0.120198086,-1.6487704509636387,-1.6487704509636387,1.0
733500,1.3536578,24.5,0.05040664,5.515212297439575,5.515212297439575,1.0
734000,1.3536581,117.75,-0.5171993,-0.9915260562880172,-0.9915260562880172,1.0
734500,1.3536578,None,0.06229561,None,None,1.0
735000,1.3536581,66.33333333333333,0.04702594,4.3884182497859,4.3884182497859,1.0
735500,1.3536581,119.0,0.045872986,4.579721726477146,4.579721726477146,1.0
736000,1.3536578,None,0.0072181225,None,None,1.0
736500,1.3536581,226.5,0.027923862,5.244066981598735,5.244066981598735,1.0
737000,1.3536581,20.0,0.00075850263,3.937933921813965,3.937933921813965,1.0
737500,1.3536581,137.23076923076923,-0.40952477,-1.2740949378527988,-1.2740949378527988,1.0
738000,1.3536578,None,0.0077068,None,None,1.0
738500,1.3536578,290.6666666666667,-0.042848196,-0.6051564458757639,-0.6051564458757639,1.0
739000,1.3535876,2.1,-0.7753925,-2.639610826630484,-2.639610826630484,1.0
739500,1.3533618,182.8,-0.06771939,1.6838341364637017,1.6838341364637017,1.0
740000,1.3533617,57.666666666666664,-0.3847164,-2.5519986360644302,-2.5519986360644302,1.0
740500,1.353362,399.6666666666667,0.044944197,0.7139059109613299,0.7139059109613299,1.0
741000,1.353362,213.5,0.06477992,2.6527358484454453,2.6527358484454453,1.0
741500,1.3533618,399.0,0.092023924,0.5321122799068689,0.5321122799068689,1.0
742000,1.3533617,37.0,-0.0025973602,-0.6411365792155266,-0.6411365792155266,1.0
742500,1.353362,293.3333333333333,0.03023456,3.3077738794187703,3.3077738794187703,1.0
743000,1.353362,169.5,0.017516509,1.4309032475575805,1.4309032475575805,1.0
743500,1.353362,399.5,0.043017305,1.226093479897827,1.226093479897827,1.0
744000,1.3533618,11.333333333333334,-0.036212027,-0.716812531153361,-0.716812531153361,1.0
744500,1.353362,64.14285714285714,-0.1599826,-1.5975904177342142,-1.5975904177342142,1.0
745000,1.353362,399.0,0.050215293,1.7847656160593033,1.7847656160593033,1.0
745500,1.353362,None,0.009907791,None,None,1.0
746000,1.353362,None,0.03693012,None,None,1.0
746500,1.3533618,None,0.033149026,None,None,1.0
747000,1.353362,320.4,-0.0063930093,1.1716110110282898,1.1716110110282898,1.0
747500,1.353362,158.5,0.022391245,1.6891148770228028,1.6891148770228028,1.0
748000,1.3533617,142.0,0.072531156,3.7103316970169544,3.7103316970169544,1.0
748500,1.3533617,399.0,0.028853418,0.7509987540543079,0.7509987540543079,1.0
749000,1.3533618,280.6666666666667,0.0345062,2.1437335535883904,2.1437335535883904,1.0
749500,1.3532043,180.4,-0.14528827,-0.7870384195819498,-0.7870384195819498,1.0
750000,1.3531436,399.0,0.0740653,1.387839965056628,1.387839965056628,1.0
750500,1.3531436,109.75,-0.055375773,-0.7709842108190059,-0.7709842108190059,1.0
751000,1.3531437,161.0,0.019540992,0.29680361474553746,0.29680361474553746,1.0
751500,1.3531436,255.0,0.06184578,1.5031242178132136,1.5031242178132136,1.0
752000,1.3531436,238.25,0.1422867,1.5581208074465394,1.5581208074465394,1.0
752500,1.3531437,206.5,0.11113492,0.22623991345365843,0.22623991345365843,1.0
753000,1.3531436,139.66666666666666,0.036742955,0.3695757674674193,0.3695757674674193,1.0
753500,1.3531436,25.0,0.11726409,4.01515007019043,4.01515007019043,1.0
754000,1.3531435,34.0,0.12586714,3.967580497264862,3.967580497264862,1.0
754500,1.3531436,399.0,0.07650134,1.0963803548365831,1.0963803548365831,1.0
