Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
15500,1.4148966,115.83333333333333,-0.22819409,1.680000114440918,1.680000114440918,1.0
16000,1.4150602,83.25,-0.30352178,-0.28000000715255735,-0.28000000715255735,1.0
16500,1.4150603,73.25,-0.16824722,-1.0,-1.0,1.0
17000,1.41506,124.8,-0.16823886,3.3200002670288087,3.3200002670288087,1.0
17500,1.4150602,103.66666666666667,-0.30008602,2.140000414848328,2.140000414848328,1.0
18000,1.4150602,120.0,-0.30600655,0.8600000619888306,0.8600000619888306,1.0
18500,1.4150602,126.0,-0.28059217,-0.2666666507720947,-0.2666666507720947,1.0
19000,1.4150602,None,0.016605528,-0.6000000238418579,-0.6000000238418579,1.0
19500,1.4150602,161.5,-0.31397843,3.6750001907348633,3.6750001907348633,1.0
20000,1.4150602,129.83333333333334,-0.31200203,-0.5,-0.5,1.0
20500,1.4120216,112.25,-0.072316036,1.0666668613751729,1.0666668613751729,1.0
21000,1.4112741,148.75,-0.14043625,1.3750001192092896,1.3750001192092896,1.0
21500,1.4112741,84.0,-0.15003435,3.1800002574920656,3.1800002574920656,1.0
22000,1.4112741,111.75,-0.20331444,-1.0,-1.0,1.0
22500,1.4112741,127.2,-0.23029347,6.14000049829483,6.14000049829483,1.0
23000,1.4112741,96.0,-0.10161149,-1.0,-1.0,1.0
23500,1.4112741,127.0,-0.14348818,-0.4666666587193807,-0.4666666587193807,1.0
24000,1.4112741,92.16666666666667,-0.30521393,1.550000270207723,1.550000270207723,1.0
24500,1.4112741,140.8,-0.35955968,1.9750003814697266,1.9750003814697266,1.0
25000,1.4112741,125.0,0.043507796,7.350000232458115,7.350000232458115,1.0
25500,1.4114971,157.33333333333334,-0.17035165,-0.6666666666666666,-0.6666666666666666,1.0
26000,1.4117926,59.5,-0.089150935,0.0,0.0,1.0
26500,1.4117928,173.75,-0.31106296,0.07500001229345798,0.07500001229345798,1.0
27000,1.4117926,109.0,-0.351319,-0.2,-0.2,1.0
27500,1.4117926,168.5,-0.20144023,2.720000147819519,2.720000147819519,1.0
28000,1.4117926,134.5,0.11924791,-0.3499999940395355,-0.3499999940395355,1.0
28500,1.4117925,147.6,-0.26296,1.825000286102295,1.825000286102295,1.0
29000,1.4117925,110.0,-0.17843908,0.7750000953674316,0.7750000953674316,1.0
29500,1.4117926,154.42857142857142,-0.06530965,2.671428748539516,2.671428748539516,1.0
30000,1.4117926,108.0,-0.20101494,1.700000286102295,1.700000286102295,1.0
30500,1.4116414,114.75,-0.23071261,4.833333969116211,4.833333969116211,1.0
31000,1.4109145,69.33333333333333,-0.31962264,-1.0,-1.0,1.0
31500,1.4109145,160.0,-0.34438276,-0.4750000238418579,-0.4750000238418579,1.0
32000,1.4109145,57.0,-0.14916088,-1.0,-1.0,1.0
32500,1.4109145,99.8,-0.26694867,-0.8,-0.8,1.0
33000,1.4109145,161.0,-0.00472455,2.6500003337860107,2.6500003337860107,1.0
33500,1.4109145,157.8,-0.1835422,2.8250001668930054,2.8250001668930054,1.0
34000,1.4109144,136.0,-0.32134065,-0.05999999046325684,-0.05999999046325684,1.0
34500,1.4109145,116.83333333333333,-0.37112978,-0.2599999666213989,-0.2599999666213989,1.0
35000,1.4109148,109.0,0.065324455,5.300000712275505,5.300000712275505,1.0
35500,1.41148,125.75,0.06799911,-0.6666666666666666,-0.6666666666666666,1.0
36000,1.4117538,111.33333333333333,0.02878541,0.4249999523162842,0.4249999523162842,1.0
36500,1.4117539,98.33333333333333,0.06949554,2.300000031789144,2.300000031789144,1.0
37000,1.4117539,150.25,0.22884789,0.3666667640209198,0.3666667640209198,1.0
37500,1.4117539,82.33333333333333,-0.118469514,-0.07499998807907104,-0.07499998807907104,1.0
38000,1.4117539,163.0,-0.11167564,3.720000350475311,3.720000350475311,1.0
38500,1.411754,98.57142857142857,-0.278482,0.6666668256123861,0.6666668256123861,1.0
39000,1.411754,163.0,-0.10758674,0.46666669845581055,0.46666669845581055,1.0
39500,1.411754,197.5,0.03814059,1.9500000327825546,1.9500000327825546,1.0
40000,1.4117538,167.5,-0.098361276,-1.0,-1.0,1.0
40500,1.4111832,None,0.55368537,4.699999809265137,4.699999809265137,1.0
41000,1.4106619,133.8,-0.1091452,0.17500001192092896,0.17500001192092896,1.0
41500,1.410662,187.0,0.061217755,0.46666669845581055,0.46666669845581055,1.0
42000,1.410662,155.6,-0.15783736,3.2166668176651,3.2166668176651,1.0
42500,1.4106622,175.33333333333334,0.027788514,0.7000000675519308,0.7000000675519308,1.0
43000,1.4106622,142.75,0.04162278,-0.4666666587193807,-0.4666666587193807,1.0
43500,1.410662,160.0,-0.09539574,0.7199999690055847,0.7199999690055847,1.0
44000,1.4106622,174.0,0.023588927,6.533333857854207,6.533333857854207,1.0
44500,1.410662,27.0,0.38127345,-1.0,-1.0,1.0
45000,1.4106622,199.0,0.16599223,-0.3999999985098839,-0.3999999985098839,1.0
45500,1.410851,151.0,0.25991836,5.066667477289836,5.066667477289836,1.0
46000,1.4111947,146.0,-0.030680096,1.875000149011612,1.875000149011612,1.0
46500,1.4111791,199.0,0.5042513,3.7999998331069946,3.7999998331069946,1.0
47000,1.4111788,176.2,0.40248194,6.533333460489909,6.533333460489909,1.0
47500,1.411179,156.5,0.1944928,3.3000002920627596,3.3000002920627596,1.0
48000,1.411179,170.0,0.06983724,3.2500004917383194,3.2500004917383194,1.0
48500,1.411179,None,0.22430693,4.500000476837158,4.500000476837158,1.0
49000,1.4111788,169.5,0.07561135,3.9500001668930054,3.9500001668930054,1.0
49500,1.411179,92.5,0.08944051,-0.10000002384185791,-0.10000002384185791,1.0
50000,1.411179,140.25,-0.06419088,-0.03333330154418945,-0.03333330154418945,1.0
50500,1.4109242,199.0,0.32123777,6.160000491142273,6.160000491142273,1.0
51000,1.4091427,None,0.28692776,1.600000023841858,1.600000023841858,1.0
51500,1.4091426,150.6,0.088754095,0.9400000095367431,0.9400000095367431,1.0
52000,1.4091427,199.25,0.25555015,2.200000067551931,2.200000067551931,1.0
52500,1.4091427,199.0,0.48732162,3.7000001271565757,3.7000001271565757,1.0
53000,1.4091426,140.0,0.76185346,1.4000000357627869,1.4000000357627869,1.0
53500,1.4091429,154.0,0.19564125,3.4000000953674316,3.4000000953674316,1.0
54000,1.4091427,199.0,0.52541524,2.1999999284744263,2.1999999284744263,1.0
54500,1.4091427,199.0,0.41125846,1.7000000476837158,1.7000000476837158,1.0
55000,1.4091427,196.0,0.48592868,5.760000514984131,5.760000514984131,1.0
55500,1.4093232,187.25,0.064848684,1.025000013411045,1.025000013411045,1.0
56000,1.4109737,167.5,0.107958995,1.4000001549720764,1.4000001549720764,1.0
56500,1.4109737,199.0,0.7385942,5.100000162919362,5.100000162919362,1.0
57000,1.4109737,190.33333333333334,0.86711043,5.550000458955765,5.550000458955765,1.0
57500,1.4109737,191.33333333333334,0.20443761,2.65000019967556,2.65000019967556,1.0
58000,1.4109737,33.0,0.22677137,-1.0,-1.0,1.0
58500,1.4109738,162.0,0.31480795,3.033333659172058,3.033333659172058,1.0
59000,1.4109737,None,0.86767626,None,None,1.0
59500,1.4109737,181.8,0.24597791,4.775000527501106,4.775000527501106,1.0
60000,1.4109738,199.0,0.40013757,2.333333452542623,2.333333452542623,1.0
60500,1.4109414,169.4,0.31465653,1.6750001311302185,1.6750001311302185,1.0
61000,1.411201,140.0,0.74769896,8.100000739097595,8.100000739097595,1.0
61500,1.4112092,None,0.3286277,-1.0,-1.0,1.0
62000,1.4112092,157.5,0.57981926,1.5999999642372131,1.5999999642372131,1.0
62500,1.4112092,None,1.0027138,None,None,1.0
63000,1.4112092,164.66666666666666,0.24406938,1.100000023841858,1.100000023841858,1.0
63500,1.4112092,199.0,0.7123391,5.466667016347249,5.466667016347249,1.0
64000,1.4112092,199.0,0.5772529,2.700000286102295,2.700000286102295,1.0
64500,1.4112092,199.0,0.78131944,8.975000873208046,8.975000873208046,1.0
65000,1.4112092,199.25,0.40447938,2.4800001859664915,2.4800001859664915,1.0
65500,1.4110593,199.0,0.44994617,0.9500000178813934,0.9500000178813934,1.0
66000,1.4100201,199.0,0.98574543,5.4000000556310015,5.4000000556310015,1.0
66500,1.4100055,145.5,0.95344657,-1.0,-1.0,1.0
67000,1.4100056,199.0,0.63150716,4.3500001430511475,4.3500001430511475,1.0
67500,1.4100056,199.0,0.8117227,None,None,1.0
68000,1.4100055,199.0,1.110378,12.200000862280527,12.200000862280527,1.0
68500,1.4100056,199.0,1.3330252,11.750000953674316,11.750000953674316,1.0
69000,1.4100056,199.0,1.1427954,7.200000286102295,7.200000286102295,1.0
69500,1.4100055,199.0,1.3543148,6.1600003123283384,6.1600003123283384,1.0
70000,1.4100056,199.0,1.2469666,7.033333619435628,7.033333619435628,1.0
70500,1.4100055,199.33333333333334,1.4684217,13.466667413711548,13.466667413711548,1.0
71000,1.4074119,None,1.6527808,22.500001430511475,22.500001430511475,1.0
71500,1.4063473,199.0,1.4372716,12.600001096725464,12.600001096725464,1.0
72000,1.4063473,199.0,1.4592435,10.050000667572021,10.050000667572021,1.0
72500,1.4063473,199.0,1.4015315,4.800000190734863,4.800000190734863,1.0
73000,1.4063473,199.0,1.3496029,10.050000667572021,10.050000667572021,1.0
73500,1.4063473,200.0,1.915026,7.099999964237213,7.099999964237213,1.0
74000,1.4063473,199.0,2.0867264,13.766668538252512,13.766668538252512,1.0
74500,1.4063473,199.0,1.4062282,7.800000333786011,7.800000333786011,1.0
75000,1.4063473,199.0,2.035007,14.500001192092896,14.500001192092896,1.0
75500,1.4063473,199.33333333333334,1.6849302,15.500001654028893,15.500001654028893,1.0
76000,1.4054856,199.0,1.7620314,None,None,1.0
76500,1.405387,199.25,2.3504207,13.160001182556153,13.160001182556153,1.0
77000,1.4053872,133.0,1.1532961,-1.0,-1.0,1.0
77500,1.405387,199.0,1.6337925,10.433334112167358,10.433334112167358,1.0
78000,1.4053872,199.0,2.0107846,12.900000765919685,12.900000765919685,1.0
78500,1.405387,199.0,2.0571642,12.300000190734863,12.300000190734863,1.0
79000,1.405387,199.4,1.6039776,8.880000782012939,8.880000782012939,1.0
79500,1.4053869,199.0,2.3950984,10.500000286847353,10.500000286847353,1.0
80000,1.4053872,199.0,1.8816754,15.766668558120728,15.766668558120728,1.0
80500,1.4053873,199.5,2.0208154,10.8000009059906,10.8000009059906,1.0
81000,1.4065729,199.0,2.111054,17.900002241134644,17.900002241134644,1.0
81500,1.4071577,199.0,2.8331983,15.900001088778177,15.900001088778177,1.0
82000,1.4071575,199.0,2.5290504,12.15000057220459,12.15000057220459,1.0
82500,1.4071575,199.0,2.2806888,11.800000667572021,11.800000667572021,1.0
83000,1.4071577,200.0,2.298754,22.300002098083496,22.300002098083496,1.0
83500,1.4071575,199.0,2.8111157,17.900001525878906,17.900001525878906,1.0
84000,1.4071575,190.5,2.559391,17.466668605804443,17.466668605804443,1.0
84500,1.4071575,199.0,2.2686696,9.466667525470257,9.466667525470257,1.0
85000,1.4071574,199.0,2.6867802,19.750001907348633,19.750001907348633,1.0
85500,1.4071574,None,2.2830634,None,None,1.0
86000,1.4065018,199.0,2.9370222,17.70000171661377,17.70000171661377,1.0
86500,1.4053819,199.0,2.7089124,16.400001525878906,16.400001525878906,1.0
